Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh
Lithuania,LTU,1985,,,,3933266
Lithuania,LTU,1986,,,,3844878
Lithuania,LTU,1987,,,,3623908
Lithuania,LTU,1988,,,,3844878
Lithuania,LTU,1989,,,,3844878
Lower-middle-income countries,,1965,0,0,0,30508142
Lower-middle-income countries,,1966,0,0,0,31975643
Lower-middle-income countries,,1967,0,0,0,35482807
Lower-middle-income countries,,1968,0,0,0,41705223
Lower-middle-income countries,,1969,0,0,0,46369812
Lower-middle-income countries,,1970,0,0,0,50074368
Lower-middle-income countries,,1971,0,0,0,516863
Lower-middle-income countries,,1972,0,0,0,52052994
Lower-middle-income countries,,1973,0,0,0,54179226
Lower-middle-income countries,,1974,0,0,0,54110386
Lower-middle-income countries,,1975,0,0,0,62223434
Lower-middle-income countries,,1976,0,0,0,66057434
Lower-middle-income countries,,1977,1,0,0,7235619
Lower-middle-income countries,,1978,3,0,0,88563484
Lower-middle-income countries,,1979,63694,0,0,8683935
Lower-middle-income countries,,1980,204485,0,0,8982618
Lower-middle-income countries,,1981,391219,0,0,9475383
Lower-middle-income countries,,1982,390786,0,0,87082695
Lower-middle-income countries,,1983,493498,0,0,8607145
Lower-middle-income countries,,1984,535846,0,0,94648384
Lower-middle-income countries,,1985,594218,0,0,11009123
Lower-middle-income countries,,1986,5733-05-01 00:00:00,0,0,11218494
Lower-middle-income countries,,1987,489597,0,0,113718864
Lower-middle-income countries,,1988,522291,0,0,12543052
Lower-middle-income countries,,1989,570166,0,0,13437073
Lower-middle-income countries,,1990,7060766,0,3030303,1412857
Lower-middle-income countries,,1991,6904531,0,11291,14981071
Lower-middle-income countries,,1992,6905132,0,8847,14934587
Lower-middle-income countries,,1993,7011019,0,9477,15877457
Lower-middle-income countries,,1994,8304195,0,19128,16766705
Lower-middle-income countries,,1995,8911325,1010101,49647,16512077
Lower-middle-income countries,,1996,96330185,6060606,87838,16325507
Lower-middle-income countries,,1997,10947046,6060606,988,15191847
Lower-middle-income countries,,1998,13493027,6060606,1082,18212651
Lower-middle-income countries,,1999,1622081,6060606,14994999,18038603
Lower-middle-income countries,,2000,1911118,77027073,7724-01-01 00:00:00,16675185
Lower-middle-income countries,,2001,1941785,12914208,2523,1689105
Lower-middle-income countries,,2002,19586494,15833436,25473058,1662944
Lower-middle-income countries,,2003,19877983,2056662,31552858,17454283
Lower-middle-income countries,,2004,21338034,247219,6010386,21150812
Lower-middle-income countries,,2005,20604858,28815163,6836186,21582555
Lower-middle-income countries,,2006,22793058,2056379,10343002,23876332
Lower-middle-income countries,,2007,25017788,7688847,12871805,25118834
Lower-middle-income countries,,2008,28686094,8936414,15916511,23458276
Lower-middle-income countries,,2009,31532812,11616882,18056793,2323654
Lower-middle-income countries,,2010,3394342,22069448,21907661,24690303
Lower-middle-income countries,,2011,3701412,12224109,26671139,27366956
Lower-middle-income countries,,2012,40289253,3141129,3035956,2513418
Lower-middle-income countries,,2013,42081776,4359484,34182175,3067076
Lower-middle-income countries,,2014,4572452,6001485,3854988,30754987
Lower-middle-income countries,,2015,52917633,7929495,4027542,2928988
Lower-middle-income countries,,2016,4868915,15079771,52428333,30351303
Lower-middle-income countries,,2017,50999702,26580437,62672504,33506833
Lower-middle-income countries,,2018,6678398,42837578,74080894,33280484
Lower-middle-income countries,,2019,7080643,61917274,8150903,36189563
Lower-middle-income countries,,2020,7453367,8438736,8206469,3658841
Lower-middle-income countries,,2021,7892666,1108203,9406997,36196106
Luxembourg,LUX,1965,0,0,0,86412
Luxembourg,LUX,1966,0,0,0,77759
Luxembourg,LUX,1967,0,0,0,87757
Luxembourg,LUX,1968,0,0,0,89632
Luxembourg,LUX,1969,0,0,0,77997
Luxembourg,LUX,1970,0,0,0,86214
Luxembourg,LUX,1971,0,0,0,4873
Luxembourg,LUX,1972,0,0,0,57462
Luxembourg,LUX,1973,0,0,0,50733
Luxembourg,LUX,1974,0,0,0,74939
Luxembourg,LUX,1975,0,0,0,64745
Luxembourg,LUX,1976,0,0,0,40794
Luxembourg,LUX,1977,13,0,0,78625
Luxembourg,LUX,1978,15,0,0,74805
Luxembourg,LUX,1979,16,0,0,81656
Luxembourg,LUX,1980,15,0,0,86242
Luxembourg,LUX,1981,18,0,0,92202
Luxembourg,LUX,1982,18,0,0,8187
Luxembourg,LUX,1983,17,0,0,80733
Luxembourg,LUX,1984,19,0,0,85908
Luxembourg,LUX,1985,18,0,0,69611
Luxembourg,LUX,1986,17,0,0,86091
Luxembourg,LUX,1987,22,0,0,100081
Luxembourg,LUX,1988,23,0,0,9197
Luxembourg,LUX,1989,19,0,0,70064
Luxembourg,LUX,1990,12505,0,0,0.07
Luxembourg,LUX,1991,13976,0,0,84
Luxembourg,LUX,1992,1177,0,0,0.07
Luxembourg,LUX,1993,14712,0,0,67
Luxembourg,LUX,1994,1508,0,0,86
Luxembourg,LUX,1995,19493,0,0,88
Luxembourg,LUX,1996,15448,0,0,0.06
Luxembourg,LUX,1997,16919,0,3,83
Luxembourg,LUX,1998,17068,0,11,115
Luxembourg,LUX,1999,1885,0,18,85
Luxembourg,LUX,2000,22352,4,24743,123504
Luxembourg,LUX,2001,25873,46,2374,118032
Luxembourg,LUX,2002,27015,59,24479,99731
Luxembourg,LUX,2003,34151,1399,26168,7942
Luxembourg,LUX,2004,42575,9199,39399,104058
Luxembourg,LUX,2005,46163,17698,52251,92939
Luxembourg,LUX,2006,55216,21114,57986,111312
Luxembourg,LUX,2007,62667,20901,64286,116702
Luxembourg,LUX,2008,69648,20031,60589,132114
Luxembourg,LUX,2009,78185,20316,63472,105839
Luxembourg,LUX,2010,8414,21148,55083,107661
Luxembourg,LUX,2011,92979,25744,6405,63
Luxembourg,LUX,2012,94011,38277,77466,98302
Luxembourg,LUX,2013,94211,73738,83027,119195
Luxembourg,LUX,2014,115225,94741,79876,107788
Luxembourg,LUX,2015,125964,103721,101848,99253
Luxembourg,LUX,2016,140018,100288,101486,115411
Luxembourg,LUX,2017,17138,108463,234823,85649
Luxembourg,LUX,2018,217402,119725,254575,92778
Luxembourg,LUX,2019,277679,130385,281283,106915
Luxembourg,LUX,2020,371927,161261,351135,91602
Luxembourg,LUX,2021,38976282,22130644,33903947,105368376
Malaysia,MYS,1965,0,0,0,587
Malaysia,MYS,1966,0,0,0,692
Malaysia,MYS,1967,0,0,0,725
Malaysia,MYS,1968,0,0,0,804
Malaysia,MYS,1969,0,0,0,1014
Malaysia,MYS,1970,0,0,0,1202
Malaysia,MYS,1971,0,0,0,1046
Malaysia,MYS,1972,0,0,0,1154
Malaysia,MYS,1973,0,0,0,1108
Malaysia,MYS,1974,0,0,0,1006
Malaysia,MYS,1975,0,0,0,1005
Malaysia,MYS,1976,0,0,0,948
Malaysia,MYS,1977,0,0,0,769
Malaysia,MYS,1978,0,0,0,90395063
Malaysia,MYS,1979,0,0,0,11035241
Malaysia,MYS,1980,0,0,0,14087542
Malaysia,MYS,1981,0,0,0,15613693
Malaysia,MYS,1982,0,0,0,15026711
Malaysia,MYS,1983,0,0,0,17492031
Malaysia,MYS,1984,0,0,0,34514477
Malaysia,MYS,1985,0,0,0,37684176
Malaysia,MYS,1986,0,0,0,4120606
Malaysia,MYS,1987,0,0,0,49658585
Malaysia,MYS,1988,0,0,0,5728934
Malaysia,MYS,1989,0,0,0,5294568
Malaysia,MYS,1990,0,0,0,4026689
Malaysia,MYS,1991,0,0,0,44493155
Malaysia,MYS,1992,0,0,0,4286
Malaysia,MYS,1993,0,0,0,4853
Malaysia,MYS,1994,0,0,0,6483
Malaysia,MYS,1995,0,0,0,6218
Malaysia,MYS,1996,0,0,0,5184
Malaysia,MYS,1997,0,0,0,4173
Malaysia,MYS,1998,0,0,0,4457
Malaysia,MYS,1999,0,0,0,7552
Malaysia,MYS,2000,570903,0,0,6994
Malaysia,MYS,2001,574094,0,0,6066
Malaysia,MYS,2002,4044,0,0,5415
Malaysia,MYS,2003,4165,0,0,2025-09-05 00:00:00
Malaysia,MYS,2004,57636,0,0,5573
Malaysia,MYS,2005,5925,0,0,6007
Malaysia,MYS,2006,623964,0,0,6323
Malaysia,MYS,2007,759773,0,0,5957
Malaysia,MYS,2008,796761,0,0,7807
Malaysia,MYS,2009,1393368,0,0,6.89
Malaysia,MYS,2010,12629545,0,0,6361
Malaysia,MYS,2011,1537535,0,0,8056
Malaysia,MYS,2012,15016624,7,0,9251
Malaysia,MYS,2013,110359,141,0,7987-11-01 00:00:00
Malaysia,MYS,2014,693,227,0,13388
Malaysia,MYS,2015,751,273,0,13924
Malaysia,MYS,2016,0.76,0.31,0,20024
Malaysia,MYS,2017,765,0.33,0,26846
Malaysia,MYS,2018,1351,632,0,26325
Malaysia,MYS,2019,16189669,943489,0,26196
Malaysia,MYS,2020,16319377,11722218,0,27923277
Malaysia,MYS,2021,16377085,15038167,0,323558
Mexico,MEX,1965,0,0,0,8863
Mexico,MEX,1966,0,0,0,10118
Mexico,MEX,1967,0,0,0,11017
Mexico,MEX,1968,0,0,0,12642
Mexico,MEX,1969,0,0,0,13406
Mexico,MEX,1970,0,0,0,15005
Mexico,MEX,1971,0,0,0,14572
Mexico,MEX,1972,0,0,0,15531
Mexico,MEX,1973,161,0,0,16371
Mexico,MEX,1974,463,0,0,16708
Mexico,MEX,1975,518,0,0,15182
Mexico,MEX,1976,579,0,0,17255
Mexico,MEX,1977,592,0,0,19193
Mexico,MEX,1978,598,0,0,16217
Mexico,MEX,1979,1019,0,0,18008
Mexico,MEX,1980,915,0,0,16.91
Mexico,MEX,1981,964,0,0,24618
Mexico,MEX,1982,1296,0,0,22924
Mexico,MEX,1983,1353,0,0,20733
Mexico,MEX,1984,1424,0,0,23603
Mexico,MEX,1985,1641,0,0,28427292
Mexico,MEX,1986,3394,0,0,212975
Mexico,MEX,1987,4418,0,0,19285194
Mexico,MEX,1988,4633,0,0,21836111
Mexico,MEX,1989,4675,0,0,25354195
Mexico,MEX,1990,5124,1,1,24480944
Mexico,MEX,1991,58325124,2,1,22625263
Mexico,MEX,1992,6365523,3,1,26813694
Mexico,MEX,1993,64997606,4,1,2665493
Mexico,MEX,1994,62185254,5,5,2027132
Mexico,MEX,1995,64144435,5,7,27598667
Mexico,MEX,1996,6184555,6,6,31336277
Mexico,MEX,1997,58832464,6,12,26362097
Mexico,MEX,1998,6138586,7,15,24592945
Mexico,MEX,1999,60600014,7,17,3271232
Mexico,MEX,2000,6358645,7,19,3307488
Mexico,MEX,2001,6247497,8,18,2843533
Mexico,MEX,2002,607106,8,21,2486159
Mexico,MEX,2003,69497128,8,19,19852205
Mexico,MEX,2004,7261834,9,0.02,25176394
Mexico,MEX,2005,8137519,9,19,27709446
Mexico,MEX,2006,74873867,0.01,45,30446474
Mexico,MEX,2007,8249913,9,248,27339674
Mexico,MEX,2008,7896158,19,255,39223907
Mexico,MEX,2009,7547069,27,59635276,26722006
Mexico,MEX,2010,74460497,31,12391111,3715799
Mexico,MEX,2011,73669243,41,16483214,3627042
Mexico,MEX,2012,67609353,69,36883104,31910688
Mexico,MEX,2013,7322261,106,4184544,28021322
Mexico,MEX,2014,71366343,221,64261966,3889277
Mexico,MEX,2015,7632154,2021975,8745094,3089154
Mexico,MEX,2016,76092916,25227612,10378095,30697353
Mexico,MEX,2017,8123817,11865062,106197815,31847656
Mexico,MEX,2018,7648148,3.18,13088611,32485554
Mexico,MEX,2019,7452208,7366667,16726667,23608055
Mexico,MEX,2020,70345683,9452778,1970226,26935242
Mexico,MEX,2021,69060345,11907885,2090211,34722054
Middle Africa (BP),,1980,0,0,0,6639
Middle Africa (BP),,1981,0,0,0,7012
Middle Africa (BP),,1982,0,0,0,2025-03-07 00:00:00
Middle Africa (BP),,1983,0,0,0,7709
Middle Africa (BP),,1984,0,0,0,8065
Middle Africa (BP),,1985,0,0,0,9145
Middle Africa (BP),,1986,0,0,0,9438
Middle Africa (BP),,1987,0,0,0,9454
Middle Africa (BP),,1988,0,0,0,9604
Middle Africa (BP),,1989,0,0,0,11446
Middle Africa (BP),,1990,3,0,0,10288
Middle Africa (BP),,1991,8,0,0,9976
Middle Africa (BP),,1992,8,0,0,10821
Middle Africa (BP),,1993,8,0,0,10213
Middle Africa (BP),,1994,9,0,0,9732
Middle Africa (BP),,1995,9,0,0,10831
Middle Africa (BP),,1996,7,0,0,10867
Middle Africa (BP),,1997,7,0,0,10138
Middle Africa (BP),,1998,7,0,0,9925
Middle Africa (BP),,1999,7,0,0,10329
Middle Africa (BP),,2000,7,0,0,3698-11-01 00:00:00
Middle Africa (BP),,2001,7,48,0,6278-11-01 00:00:00
Middle Africa (BP),,2002,7,405,0,7401-11-01 00:00:00
Middle Africa (BP),,2003,7,587,0,12.1539
Middle Africa (BP),,2004,7,834,0,140842
Middle Africa (BP),,2005,8,1256,0,144952
Middle Africa (BP),,2006,0.65,1637,0,15683
Middle Africa (BP),,2007,84,4487,0,15161
Middle Africa (BP),,2008,85,7803,0,16231
Middle Africa (BP),,2009,79,10288,0,16159
Middle Africa (BP),,2010,67,13519,0,168348
Middle Africa (BP),,2011,0.07,16594,0,17.13
Middle Africa (BP),,2012,73,20063,0,169384
Middle Africa (BP),,2013,78,23546,0,194839
Middle Africa (BP),,2014,82,28389,0,206817
Middle Africa (BP),,2015,45,32699,0,210916
Middle Africa (BP),,2016,48,38616,89,221116
Middle Africa (BP),,2017,48976,45344,89,24865995
Middle Africa (BP),,2018,50622,69895,89,28182573
Middle Africa (BP),,2019,5259,69895,89,3011991
Middle Africa (BP),,2020,5273408,71159944,8924383,3267672
Middle Africa (BP),,2021,5259,7113727,89,3336135
Middle Africa (BP),,1965,,,,3935
Middle Africa (BP),,1966,,,,4093
Middle Africa (BP),,1967,,,,3846
Middle Africa (BP),,1968,,,,4012
Middle Africa (BP),,1969,,,,4.36
Middle Africa (BP),,1970,,,,4865
Middle Africa (BP),,1971,,,,5.19
Middle Africa (BP),,1972,,,,5.31
Middle Africa (BP),,1973,,,,5756
Middle Africa (BP),,1974,,,,5651
Middle Africa (BP),,1975,,,,6207
Middle Africa (BP),,1976,,,,5975
Middle Africa (BP),,1977,,,,6132
Middle Africa (BP),,1978,,,,6161
Middle Africa (BP),,1979,,,,6299
Middle East (BP),,1971,0,0,0,37548983
Middle East (BP),,1972,0,0,0,45691648
Middle East (BP),,1973,0,0,0,37504175
Middle East (BP),,1974,0,0,0,48159366
Middle East (BP),,1975,0,0,0,54404545
Middle East (BP),,1976,0,0,0,63250394
Middle East (BP),,1977,0,0,0,70982018
Middle East (BP),,1978,0,0,0,9812257
Middle East (BP),,1979,0,0,0,9615829
Middle East (BP),,1980,0,0,0,9682702
Middle East (BP),,1981,0,0,0,10214353
Middle East (BP),,1982,0,0,0,10605872
Middle East (BP),,1983,0,0,0,1022087
Middle East (BP),,1984,0,0,0,10373285
Middle East (BP),,1985,0,0,0,10438
Middle East (BP),,1986,0,0,0,11079
Middle East (BP),,1987,0,0,0,13915
Middle East (BP),,1988,0,0,0,14299
Middle East (BP),,1989,0,0,0,12624
Middle East (BP),,1990,0,0,1,15273264
Middle East (BP),,1991,0,0,1,11009184
Middle East (BP),,1992,0,0,1,17827066
Middle East (BP),,1993,0,0,1,20046732
Middle East (BP),,1994,0,0,1,1654976
Middle East (BP),,1995,0,0,1,18652706
Middle East (BP),,1996,0,0,1,18698376
Middle East (BP),,1997,0,0,3,15927055
Middle East (BP),,1998,0,0,3,1721056
Middle East (BP),,1999,0,0,38,1180105
Middle East (BP),,2000,3,0,395,10722177
Middle East (BP),,2001,5,0,467,11617796
Middle East (BP),,2002,5,0,443,16823881
Middle East (BP),,2003,6,0,426,18484583
Middle East (BP),,2004,6,0,614,23082361
Middle East (BP),,2005,5,0,86,23918102
Middle East (BP),,2006,6,1,1394,28254223
Middle East (BP),,2007,0.01,1,155,26705812
Middle East (BP),,2008,16,3509,2101,13690433
Middle East (BP),,2009,507,34263,2405,12116322
Middle East (BP),,2010,802,977515,1823,17390324
Middle East (BP),,2011,217844,226665,2243,18255754
Middle East (BP),,2012,219444,4309066,2953,21407372
Middle East (BP),,2013,183244,691371,235789,23509758
Middle East (BP),,2014,268444,13069485,219578,1994348
Middle East (BP),,2015,211444,1838847,280589,16767385
Middle East (BP),,2016,324144,2780138,563,20145979
Middle East (BP),,2017,329384,3545037,792871,20614758
Middle East (BP),,2018,343984,5411068,1467211,12780051
Middle East (BP),,2019,36043,1015524,1617493,4056568
Middle East (BP),,2020,37408626,12667598,26210256,2809854
Middle East (BP),,2021,41840345,15211198,28963327,1950412
Middle East (BP),,1965,,,,2345857
Middle East (BP),,1966,,,,25461166
Middle East (BP),,1967,,,,28287957
Middle East (BP),,1968,,,,30811522
Middle East (BP),,1969,,,,33959281
Middle East (BP),,1970,,,,357964
Morocco,MAR,1965,0,0,0,1213
Morocco,MAR,1966,0,0,0,1054
Morocco,MAR,1967,0,0,0,932
Morocco,MAR,1968,0,0,0,1058
Morocco,MAR,1969,0,0,0,1368
Morocco,MAR,1970,0,0,0,1346
Morocco,MAR,1971,0,0,0,1.52
Morocco,MAR,1972,0,0,0,1596
Morocco,MAR,1973,0,0,0,1192
Morocco,MAR,1974,0,0,0,1337
Morocco,MAR,1975,0,0,0,1016
Morocco,MAR,1976,0,0,0,998
Morocco,MAR,1977,0,0,0,1365
Morocco,MAR,1978,0,0,0,1416
Morocco,MAR,1979,0,0,0,1582
Morocco,MAR,1980,0,0,0,1515
Morocco,MAR,1981,0,0,0,1024
Morocco,MAR,1982,0,0,0,572
Morocco,MAR,1983,0,0,0,481
Morocco,MAR,1984,0,0,0,366
Morocco,MAR,1985,0,0,0,486
Morocco,MAR,1986,0,0,0,643
Morocco,MAR,1987,0,0,0,825
Morocco,MAR,1988,0,0,0,936
Morocco,MAR,1989,0,0,0,1157
Morocco,MAR,1990,0,0,0,1.22
Morocco,MAR,1991,0,0,0,1226
Morocco,MAR,1992,0,0,0,964
Morocco,MAR,1993,0,0,0,443
Morocco,MAR,1994,0,0,0,0.84
Morocco,MAR,1995,0,0,0,611
Morocco,MAR,1996,0,0,0,1957
Morocco,MAR,1997,0,0,0,2083
Morocco,MAR,1998,0,0,0,1777
Morocco,MAR,1999,0,0,0,825
Morocco,MAR,2000,0,0,64,718
Morocco,MAR,2001,0,0,2058,8623
Morocco,MAR,2002,0,10101,1939,842
Morocco,MAR,2003,0,10101,2028,14417117
Morocco,MAR,2004,0,10101,1989,5913-01-01 00:00:00
Morocco,MAR,2005,0,10101,2063,9647
Morocco,MAR,2006,0,10101,1832,9825
Morocco,MAR,2007,0,10101,2789,902
Morocco,MAR,2008,0,10101,2982,9158
Morocco,MAR,2009,0,10101,3911,5683-02-01 00:00:00
Morocco,MAR,2010,0,10101,6588,4678-03-01 00:00:00
Morocco,MAR,2011,0,10101,6922,1954-02-01 00:00:00
Morocco,MAR,2012,0,101283,728,1631
Morocco,MAR,2013,0,10101,2149-01-01 00:00:00,2785
Morocco,MAR,2014,0,10101,9238-01-01 00:00:00,6374-01-01 00:00:00
Morocco,MAR,2015,0,57,5194-02-01 00:00:00,1885
Morocco,MAR,2016,0,4015,2001-03-01 00:00:00,2557-01-01 00:00:00
Morocco,MAR,2017,0,4153,3.0349,1184712
Morocco,MAR,2018,0,950155,3840743,1693443
Morocco,MAR,2019,0,1581462,469919,1262781
Morocco,MAR,2020,0,15198336,4591891,86763716
Morocco,MAR,2021,0,18202063,510667,81830716
Netherlands,NLD,1965,0,0,0,0
Netherlands,NLD,1966,0,0,0,0
Netherlands,NLD,1967,0,0,0,0
Netherlands,NLD,1968,0,0,0,0
Netherlands,NLD,1969,0,0,0,0
Netherlands,NLD,1970,0,0,0,0
Netherlands,NLD,1971,0,0,0,0
Netherlands,NLD,1972,0,0,0,0
Netherlands,NLD,1973,0,0,0,0
Netherlands,NLD,1974,0,0,0,0
Netherlands,NLD,1975,803,0,0,0
Netherlands,NLD,1976,872,0,0,0
Netherlands,NLD,1977,867,0,0,0
Netherlands,NLD,1978,1211,0,0,0
Netherlands,NLD,1979,1106,0,0,0
Netherlands,NLD,1980,1024,0,0,0
Netherlands,NLD,1981,1085,0,0,0
Netherlands,NLD,1982,265,0,0,0
Netherlands,NLD,1983,231,0,0,0
Netherlands,NLD,1984,17,0,0,0
Netherlands,NLD,1985,441,0,0,3
Netherlands,NLD,1986,553,0,1,3
Netherlands,NLD,1987,702,0,2,1
Netherlands,NLD,1988,835,0,16,2
Netherlands,NLD,1989,0.9,0,23,37
Netherlands,NLD,1990,0.67,0,56,85
Netherlands,NLD,1991,0.75,0,88,104
Netherlands,NLD,1992,752,1,147,0.12
Netherlands,NLD,1993,863,1,174,92
Netherlands,NLD,1994,939,1,238,0.1
Netherlands,NLD,1995,1017,1,317,88
Netherlands,NLD,1996,1316,2,437,0.08
Netherlands,NLD,1997,1463,2,475,92
Netherlands,NLD,1998,1590281,35,0.64,11231
Netherlands,NLD,1999,1788338,527,645,90249
Netherlands,NLD,2000,2013194,771,829,142393
Netherlands,NLD,2001,2358034,1306,825,117324
Netherlands,NLD,2002,2906752,1704,946,109636
Netherlands,NLD,2003,2547534,3074,1318,72023
Netherlands,NLD,2004,3324906,3314,1867,95732
Netherlands,NLD,2005,5276719,34199,2067,88
Netherlands,NLD,2006,5194,35223,2734,105199
Netherlands,NLD,2007,4026282,35712,3437,107
Netherlands,NLD,2008,5082893,38889,4258333,0.1
Netherlands,NLD,2009,6111,44444,4583333,97222
Netherlands,NLD,2010,7058056,59444,3993056,104167
Netherlands,NLD,2011,7083559,100344,5100171,57
Netherlands,NLD,2012,7203605,253753,4981829,104388
Netherlands,NLD,2013,5954,5159,5627148,114312
Netherlands,NLD,2014,5013182,784762,5797334,111925
Netherlands,NLD,2015,4.93,1121509,7549873,93
Netherlands,NLD,2016,490458,1559424,8170458,1010101
Netherlands,NLD,2017,459935,2204346,10568801,61616164
Netherlands,NLD,2018,4571278,3709364,10548511,7272727
Netherlands,NLD,2019,5814188,5399406,11507927,7474747
Netherlands,NLD,2020,8847524,8764745,1533913,46464644
Netherlands,NLD,2021,10798826,11435667,17894152,8888889
New Zealand,NZL,1965,1348,0,0,1001878
New Zealand,NZL,1966,1359,0,0,10805433
New Zealand,NZL,1967,1134,0,0,11220857
New Zealand,NZL,1968,1295,0,0,11773282
New Zealand,NZL,1969,1327,0,0,1163628
New Zealand,NZL,1970,1273,0,0,1267042
New Zealand,NZL,1971,1256,0,0,14393986
New Zealand,NZL,1972,1257,0,0,15264607
New Zealand,NZL,1973,1243,0,0,1509667
New Zealand,NZL,1974,20790577,0,0,15188889
New Zealand,NZL,1975,21061628,0,0,16663637
New Zealand,NZL,1976,2054847,0,0,1549899
New Zealand,NZL,1977,19780049,0,0,14720202
New Zealand,NZL,1978,20011628,0,0,156595955
New Zealand,NZL,1979,18775839,0,0,18443434
New Zealand,NZL,1980,19714787,0,0,19364647
New Zealand,NZL,1981,1938584,0,0,19679798
New Zealand,NZL,1982,19683207,0,0,1830404
New Zealand,NZL,1983,19863839,0,0,19751514
New Zealand,NZL,1984,21384313,0,0,20376768
New Zealand,NZL,1985,20102081,0,0,19707859
New Zealand,NZL,1986,20830345,0,0,22097696
New Zealand,NZL,1987,20779002,0,0,21928556
New Zealand,NZL,1988,2087283,0,0,22962656
New Zealand,NZL,1989,2578135,0,0,22558859
New Zealand,NZL,1990,29529426,0,0,23185303
New Zealand,NZL,1991,31218293,0,0,22894464
New Zealand,NZL,1992,30693219,0,690909,21092667
New Zealand,NZL,1993,32180853,0,985859,23492899
New Zealand,NZL,1994,30746424,0,1010101,2583708
New Zealand,NZL,1995,30245616,0,1010101,27534758
New Zealand,NZL,1996,29514518,0,8326263,2618293
New Zealand,NZL,1997,30464327,0,13593556,23258162
New Zealand,NZL,1998,33079102,0,22069696,25319334
New Zealand,NZL,1999,35562158,0,3899293,22919535
New Zealand,NZL,2000,37408855,0,120208085,24434969
New Zealand,NZL,2001,35297565,0,13898788,21681162
New Zealand,NZL,2002,33669994,0,15548317,24873026
New Zealand,NZL,2003,32766335,0,14654097,23622797
New Zealand,NZL,2004,33947048,0,36153665,27240088
New Zealand,NZL,2005,38075435,0,6143859,23327555
New Zealand,NZL,2006,40715566,0,6222169,23573221
New Zealand,NZL,2007,42583714,3405895,92987984,236405
New Zealand,NZL,2008,4893002,3455616,10584577,22347338
New Zealand,NZL,2009,5582571,3589863,14764609,24217442
New Zealand,NZL,2010,6608745,3828525,16371758,24726507
New Zealand,NZL,2011,69373813,4126869,19572189,25110668
New Zealand,NZL,2012,71866794,4822949,20791955,22896656
New Zealand,NZL,2013,7578271,6684401,20218704,23029074
New Zealand,NZL,2014,8363213,18719712,22112238,2431806
New Zealand,NZL,2015,8959386,3660029,236413,24529943
New Zealand,NZL,2016,8945971,56519784,23407655,2593505
New Zealand,NZL,2017,8977402,76848954,2091049,25175854
New Zealand,NZL,2018,8898494,100447185,20679657,2625458
New Zealand,NZL,2019,8981838,1275935,22556674,25598652
New Zealand,NZL,2020,9017193,16023193,2304797,24268194
New Zealand,NZL,2021,9014577,2048571,2642094,24223217
Non-OECD (BP),,1965,0,0,0,20550403
Non-OECD (BP),,1966,0,0,0,22500163
Non-OECD (BP),,1967,0,0,0,22682933
Non-OECD (BP),,1968,0,0,0,25871475
Non-OECD (BP),,1969,0,0,0,28353003
Non-OECD (BP),,1970,57093334,0,0,31243375
Non-OECD (BP),,1971,2251386,0,0,32892706
Non-OECD (BP),,1972,22505975,0,0,34728278
Non-OECD (BP),,1973,23957705,0,0,3635008
Non-OECD (BP),,1974,2518155,0,0,40117343
Non-OECD (BP),,1975,2805168,0,0,4176516
Non-OECD (BP),,1976,32733002,0,0,4483687
Non-OECD (BP),,1977,36018486,0,0,48975986
Non-OECD (BP),,1978,3984917,0,0,54083716
Non-OECD (BP),,1979,4910943,0,0,5756187
Non-OECD (BP),,1980,6325481,0,0,61945355
Non-OECD (BP),,1981,86919365,0,0,6400589
Non-OECD (BP),,1982,9309695,0,0,64154565
Non-OECD (BP),,1983,11086061,0,0,6674761
Non-OECD (BP),,1984,11324791,0,0,72804846
Non-OECD (BP),,1985,11828258,0,0,766988
Non-OECD (BP),,1986,12043505,0,0,79971075
Non-OECD (BP),,1987,118099165,0,0,8250114
Non-OECD (BP),,1988,12005912,0,0,8751517
Non-OECD (BP),,1989,12956703,0,0,89675433
Non-OECD (BP),,1990,15417915,2,34333333,9292613
Non-OECD (BP),,1991,1548251,2,12300091,965396
Non-OECD (BP),,1992,17113373,3,22078313,977707
Non-OECD (BP),,1993,16804276,4,31203565,10345187
Non-OECD (BP),,1994,18820713,5,5899073,10919196
Non-OECD (BP),,1995,22515495,8010101,11282852,11318097
Non-OECD (BP),,1996,23660301,15060606,10246195,1129474
Non-OECD (BP),,1997,27072464,17062606,13045784,11492561
Non-OECD (BP),,1998,29586843,20089606,15659337,12023615
Non-OECD (BP),,1999,3452765,23196615,21388931,12090795
Non-OECD (BP),,2000,3921229,44632446,26595974,12514701
Non-OECD (BP),,2001,41591484,6454694,36127121,12852117
Non-OECD (BP),,2002,43616936,8758688,3907609,13096598
Non-OECD (BP),,2003,47146294,11402237,467834,13300963
Non-OECD (BP),,2004,5069905,13750423,78997703,14931588
Non-OECD (BP),,2005,54292282,16289544,9469675,15760785
Non-OECD (BP),,2006,6104571,21474116,15197648,16633641
Non-OECD (BP),,2007,7004063,31159696,20124887,17497335
Non-OECD (BP),,2008,81582054,40451974,3150779,18734684
Non-OECD (BP),,2009,949777,6187872,4895377,18850929
Non-OECD (BP),,2010,11313499,13379903,76895454,20307882
Non-OECD (BP),,2011,12112756,4683093,10907014,20561714
Non-OECD (BP),,2012,13205638,9249832,14698158,22005352
